weekly_hours,avg_safar_score,claims_history
12.506233143113338,24.926977797976505,1
33.11691970841024,52.93513980614591,0
28.662045303924,57.956422805673775,1
36.20821559804574,51.33309846693719,0
74.92693586480443,22.847274906641438,1
53.274791525076665,26.39750314653721,0
26.33288085471007,34.54073353828069,0
40.6298941375379,64.09139539015361,0
38.52260177822269,46.44180267644742,0
56.68588703752944,14.989950144821243,0
54.19453117976493,75.96486286839567,0
36.08161341414426,67.5036492066656,0
48.889551526416376,28.69889892555934,0
61.2288599140071,38.860802373895076,1
50.238162742121524,40.70517638197597,0
26.064829685483975,52.847354066602556,0
26.4201199505789,47.983170178480535,0
16.11466753744533,34.7805219201565,3
25.585456425964132,64.66652463418222,0
27.045069973473908,71.15966913237715,0
10.672204330909494,44.25823922436166,0
21.375833027186747,36.39434394764639,2
19.127116966957722,68.92680627900022,0
81.96753110961326,12.083146259190237,0
9.425435585419782,31.58463980922237,1
30.074681113456126,59.690484156042224,0
39.21154139804143,65.87315475619351,2
25.149485593416053,40.20709613466378,0
70.5108935925044,79.20446458002934,1
21.14317177884678,8.331316473976237,1
9.658741223962355,61.420986499925306,2
35.33222529956233,46.296229700943016,0
51.89857819015677,37.70023108072194,0
29.502832108273566,58.16662142293222,0
31.062185787147225,39.14687601887093,1
80.4965067611333,28.694481156866765,0
53.83027570123275,46.731727292542516,0
40.925407570312935,44.187138178534035,2
36.291243026076614,33.291621936711884,0
11.91043056778804,36.40274413947224,1
63.637298837775916,38.804362440285125,1
36.46816791411173,20.606277184424833,0
17.83790226385226,19.639727922113153,0
47.91527036287017,58.9963414691222,0
54.73694523991504,23.6434610498151,0
30.629285436225153,44.73294448887371,0
27.532684304336165,16.96045427384654,0
33.83107876080896,67.59210764420497,0
24.809688517371658,40.95493391893778,0
20.849886050390232,61.76572699320883,3
35.48517784359977,76.71617911035436,2
53.605423648113515,25.66763790908981,0
77.09604055047873,34.78860909911814,0
36.47197584455246,58.080215032268704,0
70.78413643268978,35.50649502100994,1
20.501242109843876,49.355535725498484,0
52.55707727595272,46.53865973442517,0
30.379507620142387,9.856586787566258,0
90.62438031996442,59.15503827638047,1
26.229637681450924,42.94282262463655,0
40.801618336869836,27.08960080275209,0
15.384166517717668,68.2026253746609,1
29.12818617766711,34.45677667765908,1
57.21378015992816,33.632611513080896,0
51.65251756134317,17.98726744328309,0
40.99675824538768,53.92560559078596,0
52.778155498454396,45.63725695159058,0
34.87547180184852,18.927120255361412,0
74.06163843676808,48.68440183833328,1
14.830334093578887,57.413056516389,1
40.40067253811883,51.93201365849358,0
16.308355167223233,64.87065670590982,1
21.513315538873616,35.93513760304825,0
28.02957572596066,71.51581586164184,1
30.83936402008243,45.05465646752627,0
35.151534289310106,57.00742959760544,1
35.37688289204744,64.1643863125424,0
27.148834329332406,84.74403208046874,1
36.81606125806248,28.782487607822027,0
18.87651432491513,33.90854482879778,0
54.36588400571393,47.84791826352575,0
48.68190974369752,39.43711108472905,0
73.54631854589378,32.973231634963824,1
44.7751695741594,22.12733744139366,0
47.34683109491477,46.88809995030182,1
46.92806714074894,56.93224937023626,1
23.692831250723042,50.28382993355365,1
40.23996840217312,20.551772334739724,0
29.69146032102799,20.9082557131168,1
42.186373430277364,45.91810505950908,1
45.38257453434757,41.417266335793656,1
51.30935692577127,40.23239694003274,2
46.82170475850937,40.836138954524806,0
47.42195680390828,37.527456222249945,1
30.61368963287786,47.232375064382296,0
100.0,61.51837115297278,1
45.92206376678855,30.98693402363297,0
37.74603215072364,51.79274229678077,1
61.27540782559756,46.240374456018245,1
32.10260747308065,18.253496586194878,0
16.737072651924297,35.16530053925569,0
25.97964118234041,45.151575888042714,2
21.012801742482797,77.46590494987711,0
42.754841154047995,34.12228676465103,0
53.891419618632135,35.846202597870956,1
19.63668629050415,51.19735784782928,0
48.42484086355831,43.300862616578776,2
46.79678939270202,26.074564275581643,3
71.87743245902027,18.97475436140781,0
58.36500618471999,17.079562355325482,1
25.982447213119023,57.750385472291704,0
30.744771134104354,29.54315202336322,0
32.12603708191273,80.54857398563806,1
67.20867777889812,37.07799850292864,1
74.0652427430648,56.57213701229314,1
45.9850826815149,27.573751101675892,0
17.648115129115073,47.84853037570247,0
34.18540629515702,66.20238985819361,1
88.38657139689134,39.75269839896101,0
38.29256103406534,28.71610071123085,1
7.5416120115091765,39.41550495294721,1
36.492971699195074,41.75661645373426,1
62.954467439591596,30.214727369937805,1
15.29138827709456,69.79433891459183,0
18.142641296371977,45.28129089016005,0
66.02759805812642,64.20356838685413,0
49.49958303773709,61.11573518878138,1
48.707153509518356,70.51805441172476,0
13.40719585746998,26.11390743534202,0
27.123449643478384,54.668245888308014,1
46.633614750320646,37.44256082122242,0
20.78085161513366,42.8690037956137,2
45.01120777445414,28.786403965541478,0
21.08948361244558,79.87602872687965,0
16.894086789608266,33.97235807236689,0
100.0,54.791936753467084,0
45.830901721883365,25.7153630874123,0
38.34753033731232,41.18312304636127,2
34.42546884479515,60.90891261814895,0
35.98218678198936,50.21013762693393,1
35.99620707621792,30.875179036164234,0
14.620626735318854,34.273560421742424,0
53.747464008546935,47.44192470818016,0
64.25742240587454,44.74066503934189,0
77.30237400142178,25.304894052429276,0
42.25121787088837,39.284373448835865,0
16.870711671975,42.8110062878765,0
52.99234825070945,53.5260038785959,0
39.37884294892075,60.1958548210823,5
40.79032643378688,55.06712403170138,2
23.615328462469545,50.09305085122969,0
44.93308525571339,50.43982928662509,2
53.77393054164192,52.15575893948167,0
39.57678780703706,59.35163915552551,0
29.137234086595516,70.37842373523745,1
30.292904685553896,30.41059375032026,0
41.27320621663951,38.276754904447216,0
29.633389778368873,60.15790585509833,2
19.987778179325495,30.074229638742374,1
52.58067335703722,25.566760979005128,0
37.46376736587185,35.375072233288456,2
39.86656117135549,46.10287616376412,0
26.505704371030394,37.824101589875205,0
19.965076447646126,50.543062750841806,2
24.34146165059621,40.73653847832827,0
28.310089955461986,39.82247204128308,0
19.388135224651357,19.9639470870975,1
29.458988252582063,53.981694466225406,0
34.61581329024625,54.17883334623066,1
56.87345774394958,42.19499738052304,0
50.165426376817365,47.234944829525574,0
48.36753620648643,47.20328953790676,1
20.385810357733714,60.770504047888124,0
47.000414426657315,48.34123862683115,0
20.610231441856854,24.9685410360454,0
56.22391665014649,73.61950389955213,0
29.325261104527506,64.33437960448272,0
19.725684909796712,45.74562216829967,0
45.43671277217448,47.32284668811504,3
49.74808845901739,49.33940701345067,2
36.225189618556115,33.439957787267474,0
53.404137766016895,61.72318900915492,0
37.41742576231907,60.15819639102178,0
22.825499088960555,43.70281993444283,1
37.1545395069583,55.085809344294525,0
39.194853844219004,60.65020103716181,1
35.93355985581033,48.405157986910766,1
17.662220058800326,29.53750912159081,1
70.62377398059964,55.286785978749506,1
88.21078106847852,45.845519465491016,1
32.58499234925751,28.578834072443712,0
34.15212318466379,60.52308398979093,0
37.32878488029884,48.55489591632733,1
35.075126823147336,41.557278944090015,0
23.093892394652585,76.08080866352344,0
51.65230105895972,36.82302979388433,0
52.76451387930292,30.856806616902677,0
34.67584192890854,47.34709851151188,0
33.6319215157089,42.673347706919365,1
33.19472838021634,36.62013370163358,0
51.06443684601783,66.13157112750386,1
36.947360615615146,28.166331987057692,0
32.40704658150288,49.64637726357105,0
19.951395293431133,46.3098728172318,2
54.688672430737206,44.83460791013903,0
25.55386707560566,62.33058429915579,0
19.750305724767028,75.81118808606017,0
47.104744439515116,45.004485993429455,0
36.7422924045285,58.32270934705268,1
90.35333515631542,45.611300041029494,1
18.43405066272262,46.18272685274956,1
27.694580293569103,51.77041078554539,1
47.05385364191124,47.52780307982418,1
35.8965474509195,31.32973673611746,0
39.480722810071256,64.96815349597857,1
39.41974399845678,51.74199669745298,0
14.98617150987692,44.29934458862244,0
40.60870547718851,35.60296691920824,0
50.241086211365506,49.37984278564319,1
23.87256015151606,41.352673983311945,1
24.569807964047737,47.73254041581446,0
29.714876225471837,42.166743637634546,1
19.464768127281513,32.53398905066843,0
22.535031767823245,69.15580497908451,0
37.66343951550605,30.843084142626214,0
61.80328639747871,33.28858897776165,1
28.154731722025996,55.172490354375526,0
73.45157124100758,49.64666500899333,0
27.930752260227166,54.910902678423874,1
52.30957815561045,52.547099500969495,1
25.270172326228213,33.70446219822922,0
43.20006156289486,55.04945442207283,0
69.00676995003414,35.35493889622772,1
47.617689123910225,60.806636972891894,1
34.21061238644049,30.029535870430173,0
33.20010512014422,33.105200191946835,1
43.47002868567126,33.52761106495906,0
49.559655889124684,49.653633259820666,0
52.08041787888801,44.21950677909277,1
37.91359878317764,46.72106093186895,0
42.72185815440173,43.23095547945021,0
24.754849402728286,44.202647291759355,0
45.28942992515635,37.76970697544465,1
25.46934223444595,22.33456967412233,3
39.682673121631716,24.07357939579682,0
31.168209837898296,32.978365592548876,0
65.79328049905868,40.168858874183115,0
37.75047031071841,66.96873464772946,0
68.92529565708254,29.710914822540076,0
36.09330579445886,28.613091010316747,1
74.22395135264658,17.693881596976965,0
46.22844050075475,52.51858298578487,1
15.44528765932057,41.79810658779848,0
31.472590612712107,25.588142671166352,0
26.59689973699999,44.571106605919965,0
20.182194233115226,36.25016503400079,0
25.915036774807497,64.42788911522827,0
28.58290454403717,34.942447874963506,0
14.940293137816308,70.47183199654646,0
16.127077100149982,47.58340698692137,0
33.946076442877256,39.076737504856496,1
45.277254700370406,41.145544925992375,0
91.40360489502936,49.39849059874728,1
62.94793702771139,40.97734339774533,0
33.3693255577736,31.11548799484624,2
37.30435348196852,54.4638637558928,1
47.1796745584461,59.87278595565377,1
34.51023368646226,60.40766249209825,0
38.09931281318704,42.59590180769871,1
25.907557565111848,61.37766272741419,0
36.643939530308224,49.732124245658966,1
38.891074232394885,40.6095390216616,1
20.47598178499202,36.58480729427931,1
46.630854153218266,58.810074133587264,0
47.64801834240904,19.756716486198734,0
48.508087042577486,65.83121568072886,1
26.152278369102312,46.88996113841074,0
68.97145369771418,36.044766084359594,0
31.581485773239297,34.277141545685666,0
21.37454635136605,38.35121912420775,0
66.86592349148067,55.58860409246743,1
23.382867006633404,49.67379404321979,0
42.21185633874322,38.11540513036169,1
28.036445877997078,36.88700539777034,2
17.380736478387767,49.710565804677884,1
23.047549234437,86.15474188483569,1
63.43950745973589,86.00166202060342,0
37.45468352866966,60.767905882963845,2
29.276228137264944,33.382974957966596,0
32.57325138428939,56.311064042340696,0
21.662524475754456,33.838021421687145,1
24.959661570798954,41.566893928181386,1
52.210771288234525,65.48459737609126,0
40.62890703487117,41.33877956902069,1
36.55147591674151,40.75759886562727,1
33.834509095990356,37.413851427720175,4
16.225422588336915,32.7434020067152,0
35.10552285807376,41.07213209660767,0
52.23367608502813,56.10643525873337,2
27.74141808188263,55.15310974079415,1
35.35164338647001,49.407357037692655,0
11.440856709703041,62.64572290020695,0
60.944915309597235,19.131964758549714,1
69.3671520069662,45.78861234574164,0
69.17822658246952,34.365075596774055,1
17.002868747144866,74.76545824003786,0
54.15477742496127,41.15889168965242,1
9.362091237237472,56.124488671789905,0
55.508647197801686,59.95918390003179,1
36.30196097277479,39.399845177946474,0
31.06901088644233,58.944525052437655,0
53.98442108068499,60.63497080143213,1
38.404969993423116,56.8468629760553,0
24.8961420313809,37.16760453585638,0
49.07900179711481,23.54016978898611,0
60.061005761867946,77.07622876507304,0
52.22731189746244,40.638604894376954,0
53.66264025719957,60.06519240857773,0
21.537574244648404,38.02995144632202,0
28.941116154708318,76.46725647612698,0
40.94565707523435,37.525550304496015,0
66.11693602189347,46.508670680109844,0
25.29263244844806,79.83025560122513,1
64.59894693768285,21.025182181244258,1
14.937097656959011,63.092813065604474,0
61.01558042858872,44.62082964184946,0
58.59725413168617,55.61487071742325,1
81.3177095622647,39.77996069178738,0
55.33289641908482,69.54052294659184,1
42.56230280795688,32.82124330580818,1
31.247700484039157,45.55750898444529,0
29.556484914513494,59.03136919234423,0
35.767252452454784,32.693788831501436,0
30.26619828982939,46.91088926331303,1
49.07224730994247,29.622866617250708,0
54.7371055588482,38.97131209838714,0
24.43852725507414,84.36825155472658,0
55.976554962050336,65.12289406785384,0
43.87739215214899,54.99257804612296,0
32.26412644799317,50.53855228891963,0
60.41455527628244,21.513414921427263,3
26.14397267566055,42.197162880027776,0
20.014158207885686,58.8344458297648,0
25.555868473374986,38.366432120759704,0
28.949347655799553,50.40844502603318,0
59.34874027755695,29.949026422415795,0
90.08502243410919,28.68301391380011,0
58.070052307238335,79.21842137101947,0
37.594399951741735,76.93685853765749,0
13.743828027230691,43.716950755125495,0
26.815984288502374,33.328005956365615,1
77.7023721667949,30.86687881242259,3
53.20548626165106,51.02431984037942,0
13.25168675357411,74.0204855346542,1
10.462263555105238,34.51785309917004,0
52.18116454627984,47.98729244882826,0
65.26573039064445,47.23096577570648,0
22.493851224770633,69.98511628272328,0
26.276904421899207,49.20998825176739,1
57.180092266202,24.058515450179616,0
32.302766815837956,56.28857243079793,1
34.305476529799265,47.5649662261731,3
33.556843327672446,31.992848912310063,1
39.34059389652765,60.90104184739875,0
43.02406063499622,40.30723026829986,0
80.6754378183293,50.001743338035666,0
31.124569239621575,47.167289953124936,1
34.240177853055165,40.520778553990276,0
21.467673836936033,32.82522410503237,1
39.15210087680924,53.393469043349086,1
59.11013708660632,26.696821185928684,0
26.13772973291479,58.92646957904569,0
24.363632861935024,32.19145945042783,0
56.76504746505882,27.527294238049365,0
42.91982824136794,66.03517278621189,1
24.462619722627085,46.409215191586924,0
40.08903404584888,16.437095344676322,1
23.39449988007377,44.80818513027701,2
31.766459042398864,54.16942834818947,1
33.133107304758624,54.57923283957368,0
56.38945609125996,33.39330364058512,0
47.7633846792708,35.51885427205667,0
57.90187556967207,47.447520526806294,0
31.51009423709052,60.57783531164636,0
45.73146739126759,25.272462923700854,0
15.882181036071431,26.12851617331228,2
24.03099449041129,65.56202222377516,0
19.84899524464905,63.264661387288264,1
52.64660724802409,30.864778729817296,0
74.34839049325481,39.1875901060879,0
33.82531627189979,76.61868146054411,0
47.293223768889725,58.20268434680315,0
46.76889156554721,44.259714216161925,1
71.1386308063725,62.13799995733845,0
31.748412522574284,37.7627459312357,0
38.65103407985898,47.36638338118245,1
24.424685139650283,40.351333688356156,0
20.72458663399951,55.614428029542054,1
50.015766061212936,55.53182029107411,0
26.775803786215892,48.34701035989586,0
27.459302551612893,52.56143511965139,1
45.178721337273295,62.05123309149025,0
32.888293135005426,51.99398575966367,0
50.49184915072529,48.38325716667393,0
50.93079917862175,51.40073183192985,0
40.2688076767637,63.18352298778458,1
38.234719259285384,31.13796110058589,1
73.6917061892072,51.236875963581255,2
34.98961773828472,16.695279033305617,1
51.89365572313518,40.75685669011591,0
23.411874621527364,73.27544418008702,0
37.82113355979319,33.14423671196528,0
52.04948704769283,20.52810660033474,1
24.908458404935605,30.81421538300622,0
35.93144064455895,55.68800699115438,0
37.315675629425144,43.02787234568251,2
25.61659445152717,29.90498688197853,1
27.538690595448607,63.117045460351385,0
23.119720185785617,51.4089768030087,0
12.750582831190757,27.650876251974246,0
23.655293837846838,41.675227734384706,0
40.118287152951986,76.98968297554968,1
28.04905456967505,40.35577725852528,0
36.09084735840149,19.589385820358416,1
38.413989844465135,52.05133542219764,0
33.58057517638696,50.73936186043589,0
51.689392601255065,64.98982793584173,0
85.00842458083405,39.12265520517847,1
23.780008969011636,51.62527804749033,2
56.34241557924093,48.6981615558438,0
25.68024774924381,44.90497164213512,1
43.698415751655865,49.8549126658515,0
19.814046090340767,54.02957251481782,1
42.252046384332516,53.25478304137711,1
30.902318314439412,58.77047773091341,0
30.5463288850699,10.80712043009067,1
40.072652786104925,22.567393340392528,0
22.554445977459416,48.20035929745919,1
22.481857705026503,46.73793781934954,0
31.473388195380462,29.7490336279677,0
55.69166116376531,39.976799471031136,0
31.846166344433225,32.60261891357153,1
85.79920720616823,53.81537800279238,1
96.9472264618832,31.62600937196987,1
35.76898975101013,48.2204587455581,1
72.47429292691396,60.37630962860495,0
24.114789709845372,31.935784941995614,0
37.68909514882301,24.891975787444625,0
40.87300279352165,33.58056145532957,3
47.73805206060572,31.949680237549305,0
18.167793940149217,45.60493571597247,0
39.69246483047407,19.47972218096234,1
63.07457653174855,69.09126101465992,0
12.17305354517705,26.155845524741757,0
24.8543434689768,24.76249964773843,0
63.72701654229636,45.92060516519174,0
27.740539173312943,43.15535128515793,1
39.10068512398008,65.56925558900883,0
44.322376435729545,40.8929574789978,0
24.900786553034617,40.72468711162823,1
20.938081561897466,54.714729405654644,0
33.50943150035999,59.21214096853467,1
58.281749913236716,15.828453047244388,0
39.83433686841914,45.98201297759582,0
21.183924936940013,77.32610800148456,0
52.06645412642488,35.64964955527494,0
21.74367456587997,47.25304303950038,1
43.78853002368693,60.295722224521256,2
34.31822824844624,52.29382611577613,0
29.95236015580011,29.237502375816625,1
32.72194385713513,43.988888315268824,1
34.769295938318976,26.40152547688464,0
36.24252260787591,28.96739530738761,0
40.89769873047865,61.63285347306925,0
55.56547179361292,57.84294254117117,0
76.86583152265821,71.78872575861075,0
36.836171752047974,58.856527675480656,1
52.84056315966698,42.87010299748996,1
38.76791583617286,29.787476457854794,2
31.818450845206733,65.95866722337084,0
41.79896453139429,54.38827023265395,0
18.086016822349343,56.99702267747342,0
23.352614875149804,53.59925794268645,0
20.37803505001081,62.794673223774254,1
40.758407379140344,22.143844768390647,1
13.731241740955653,26.791725653274657,0
19.308285007987948,31.922982593726076,0
15.425343416049676,50.461501141590226,0
37.14630404427222,38.14073015100457,0
29.71913732492125,61.923497915601175,2
32.82869412203133,44.75026955233113,0
43.82366030669021,79.7808724121866,0
35.48969773569791,70.70537127964883,0
31.200354293299387,47.08731858801085,0
13.561437314209908,24.626807621885145,1
43.85985143231594,55.33546764417396,0
13.040741384477846,28.300630312682216,0
39.960807622378724,30.382487772952974,1
100.0,39.08996245352472,0
47.12553027119336,38.80576855867749,0
26.790378185462522,53.28943276385277,0
54.59402889491165,49.910792857545516,0
82.51123501655282,29.861782411774854,1
58.61450746570155,40.56433580009144,1
67.04563581395068,24.60297574126257,1
24.05477057710846,51.02786757953536,2
30.03971389042775,17.097372693573153,1
50.26476790278187,41.47893274479186,0
35.09773025257151,35.30986337741012,0
23.150044365806174,53.18215926959198,1
47.47889133768654,32.865668582581584,1
50.181925771544556,32.250276273710746,0
31.847529003434442,50.9463963267645,0
21.42405697992141,51.74391713322399,1
29.385092434077837,29.30434411086066,0
30.474528412647665,53.83145053286008,3
38.87187541937766,81.85083865683507,3
19.675811715902924,37.92712153642405,1
33.82594965108975,26.57293099917629,0
28.37295383273748,45.83167492808723,1
47.71223117079357,24.273756953842803,0
100.0,41.11894647256808,1
39.848094105169444,37.42432237974895,0
17.311709024859923,55.38408089887223,0
35.76671273036231,18.655195992962202,0
43.44961187109481,21.317054465263404,2
50.82929676777422,50.72647854334437,1
8.62286867555323,53.13654327934629,0
35.62794048667612,12.79328875267759,1
53.55017247609622,67.81229527368234,0
16.187635455550797,58.13488167072098,2
39.698927413265224,34.9266445991574,0
55.912154039720335,46.43348597780666,0
81.25455523757928,15.43697515571024,0
41.58402099170027,55.56322052870857,2
47.55462959932077,32.305994671991705,1
45.41104293361285,39.66073920730916,0
18.094281480062477,43.35171372903387,1
95.49507295576132,63.123674831022655,1
43.18793927313203,52.00996234038816,0
33.24636449780569,39.60684558895842,0
63.69866033632711,36.1609721121673,1
25.821313518995563,48.38165438121379,0
45.86120419244131,43.71730446700006,1
31.81607534473808,41.37243262564181,0
25.358798422464034,45.090011510771056,1
37.28202399321122,40.9434220313789,0
39.72478051740845,21.52068359542283,0
35.170040037441325,44.13677107322401,0
99.97826915001461,44.67373553288412,0
39.56673670849516,46.99622170633583,1
31.157820304586785,29.949288368672413,0
39.10850590927462,33.00150462724097,0
50.46109925959985,69.58816398917597,0
44.60458334161671,33.890975307362254,0
72.3440041531864,52.638216948449596,0
41.6937418635254,33.04700233495957,0
11.418821157158769,16.633601135216495,0
39.75855255886088,43.441504313984,0
39.981257555241015,54.19192771882037,0
57.084327924736556,39.99407454155692,1
13.459479341265693,15.056820036767608,0
46.757075360993895,11.500919193529846,0
53.397861651023426,62.30402714710278,0
40.13185163376733,44.78617484539312,0
51.34525055094189,54.107292172507755,0
23.468373318446076,48.47489753097614,1
54.90756168977432,27.744171238241375,0
21.604418299781297,41.162764436213884,0
27.73507572281585,19.54497494760186,0
49.219351622727096,59.186945193287215,1
85.33850727758349,49.789286012354836,0
78.2864031115581,56.10959384292801,0
43.32763408882745,64.3600769336309,1
16.442210966312558,39.6548122030311,0
28.23727256047707,33.87882111766598,1
32.23829996826293,43.41205913887259,0
9.449287756149474,64.01428105611286,1
21.399773857758774,21.506434802924637,1
55.637790017886,45.31020766124701,2
75.95559222607054,57.074473462999656,0
59.7144865931793,49.619664688082004,1
29.04534376643481,61.097089737259324,0
50.282152268803735,21.974424104357762,0
36.75242001038946,61.30926626398116,0
21.312793371619332,35.63679486773877,1
42.37569743815123,13.572935180053655,0
48.19530039068727,40.097880922846116,1
23.44893784975898,32.416156430746305,1
18.315477470160513,42.53874645567096,0
29.340276461073664,22.201226917519477,0
63.83987557114525,43.15214299855892,0
52.29316495234219,36.3764063023612,0
30.321191341925115,74.81882148075893,1
24.434656400950416,47.60696411620308,0
36.59645854153414,48.4237543268432,1
20.718902666971704,41.57827080712809,0
40.340269608884014,63.71284237064255,0
34.07286668810938,52.279387007271716,0
8.911289565079791,67.69668230848701,2
31.086641209906734,60.81444219110402,0
9.650228741367519,39.222014440604696,0
41.609795477066505,55.94352834031817,2
19.934532448632577,57.211787130509784,1
15.002777166799548,59.170922404414156,0
32.721724036925586,51.02109543440034,0
31.3282977367487,24.8473003377954,1
42.24047391587413,44.56190869372316,1
20.374442976373736,46.666628421719366,1
67.28273063556964,46.064916569572304,0
51.02283866263709,62.21079127332712,0
68.46991173179724,35.351188182174994,1
33.48644909802672,47.04149809189359,0
23.16997394753463,43.95629375375073,0
76.03269032019249,55.2528379585643,1
50.58404639934091,72.15220524945143,2
32.30860934558903,54.33805781617386,1
35.972976040342914,53.34349822488433,0
29.503472164840407,29.702532887460304,0
56.51649236026347,21.84601925740757,0
43.783068935734235,48.83559312630834,2
46.36722468954735,42.20232735846598,0
22.14501735766886,51.905022011970416,0
34.45805928687841,35.80619379684167,1
39.9882267357554,66.04380464034413,1
15.822482688342081,27.057342530778133,0
43.47007744142349,42.059845215104716,0
38.21297725133721,39.129754593495356,0
54.30603608711408,61.465468055390474,1
58.52192777634675,41.53323515385592,2
83.98542704748465,36.329814072563934,2
39.42968464545693,46.210535421240785,0
31.087614122118694,33.16541567092592,1
20.469290078668596,44.6659277497637,1
18.693508537469654,43.05381572389827,1
35.744453379527535,88.33839982126074,0
17.83192107036977,38.06269453462033,1
19.45051140501848,43.65935180714013,0
36.33262851931318,48.27231897631176,0
29.965083784443387,49.09732566232987,0
23.089073473846558,60.647467750015,0
30.962092165665087,73.81882117335424,0
51.79966535197945,32.984198887005874,0
43.843256746845874,51.579696221284664,0
57.46217710987042,42.53382224988872,1
33.52500842028082,49.955156847170095,0
29.50528536170325,61.655603986132846,2
38.96287445961502,69.41500047222856,0
19.65131259962777,58.119641854800115,1
32.287910548944545,49.729691106228074,1
30.68407710771736,60.39507075633319,2
100.0,32.37905491001365,0
62.471324582364396,34.11320444783323,0
48.839329784441766,47.52668828958135,0
44.552076036968884,62.45664459241878,0
72.88510654117937,40.56572200186874,0
5.0,42.1438218931566,0
44.38144527919888,15.264023719983275,1
25.023848582913118,80.82468772305606,1
24.08506151045477,41.550968499511114,4
52.41915503208263,3.8818165212355282,0
48.15043472850055,47.50668106965202,0
44.27607190804193,52.09313676082208,0
58.636599108309966,41.55019422747762,0
57.17336187515077,31.347167823989484,1
14.28088879435581,58.467341159850584,0
33.93571000447141,56.747267105137425,0
46.398476152940944,52.89079879893984,1
65.2751849716366,33.53652424343841,1
49.66829301377102,35.868686308224945,1
52.727125018017304,39.74323545679107,0
21.098433051060518,38.782926806792624,1
17.00269349968626,54.380613838307355,0
43.37801063001434,39.077437160250085,0
29.274324692949584,30.750697128093556,2
46.93047108814789,51.347967401669756,0
26.671576764124296,80.6492498576327,0
28.893547406822805,33.19750933400073,0
52.04986128509133,34.35660821775677,0
37.31495030905122,43.164405228126405,0
20.82116679659474,56.34478410953734,1
25.967737084234248,53.48574013204819,0
34.799676909448976,43.227185945908225,0
48.76458475509194,38.4586597147711,0
35.90054673146538,76.48926620660438,1
46.19403734451349,62.15912685064902,0
32.66762324377708,71.02841333277719,0
62.816308583026895,55.54312304875775,0
34.45796134735061,43.59812079824351,0
28.37142415646312,50.981163673487785,1
70.01170203017338,72.09977885675889,0
37.43066702039895,52.70794005719657,1
45.86573157451843,19.225210938844658,0
28.219919472505584,66.03510979812278,2
45.22332131305122,67.4530244699591,1
48.65062946787431,63.559235792104005,0
25.059721999878192,24.8595040472581,0
54.03264847476493,50.80321837943314,1
35.4330112408503,60.38072982958274,0
54.024665930834786,45.23935481672305,0
26.367214318215215,50.714768409337005,0
29.007812200624006,53.39942500514912,0
40.11974440570664,32.60405903625932,1
24.05764505299518,52.050120778684104,0
40.729412411630385,30.215494283203565,0
43.609019800440095,43.45958895536374,2
40.08695183023964,36.352265038664406,0
38.87400526047018,58.13090510749251,0
21.74319293166327,55.03231462418988,1
18.223057626707412,53.51068646011643,0
36.446058517315016,49.22873184122665,0
14.93517869074329,51.538865506285504,0
13.692040649209721,75.13236471528515,0
28.823830927516283,64.8649441859114,0
23.826857909910824,30.576170289365866,0
44.310681412825346,36.98804900375505,0
36.406538028767876,41.87050436417921,0
43.493921047516956,41.36475506272061,0
53.697669096916464,32.595369992045335,1
63.20463259122077,53.8003532483077,0
50.904519134278914,44.084099481013965,2
39.647446648234606,48.262876224742925,0
22.90258892307939,19.360024238517177,1
60.7425077908156,21.40740310416886,2
20.72544201129239,36.88208427028029,0
54.31226602792815,54.119284985870124,0
66.21115853915738,52.17040404965145,2
44.727269972951255,60.112685720930415,0
23.218894043514283,34.488753499645576,2
29.807702574025985,55.28517547529807,0
41.288297198022086,67.95338969738563,0
25.812976353934435,58.899066080887465,0
12.570609030569594,25.614467203627378,1
39.38271286638803,61.61761290882582,1
44.40335621482305,49.89443564021163,0
46.34506322616392,51.81222941762742,1
29.60891125187792,82.43368841782267,0
37.361885543583185,48.69880736156312,0
40.434057733936974,54.468168347548804,1
16.583059165516676,46.406796399275656,1
29.104885414336046,41.351060221400395,0
38.441800707679995,50.468707681510466,2
44.17086343203471,38.44307164471497,1
68.89674327288506,47.182584833886914,0
42.56969910804017,40.47455571979842,1
20.289922741598623,13.824555585464179,1
24.89276197659893,37.62392940198311,0
55.67185916916347,59.33318324876735,0
80.07073388377516,52.79627516759115,0
22.57233742591614,41.486051136614165,0
28.64382990732721,46.47869083459077,0
81.70252870220548,32.918024476398514,0
72.80849988946545,34.53273985206281,1
48.21255773497216,45.10024175460379,1
28.899915330190115,41.763579021718016,0
22.093491782611636,33.69646962294741,0
27.897732846435733,43.99960863134996,0
31.385687014060736,28.309906799035726,2
32.06402057222055,68.61315005762832,0
16.46996368570044,58.43392962842901,0
24.15597519923616,12.425691596989715,2
38.963408834035164,57.57878061101622,0
28.419728037155267,39.4072084303351,0
19.95030282246205,36.799749585614094,3
22.959467811868052,56.29520192383987,1
33.72049774080916,42.854002953426644,1
18.019769865036906,39.19295915245293,1
64.26684264735624,25.07044895419763,0
18.574928385367567,58.733651097721285,2
49.915878870820706,60.54774209563643,1
79.46972271212852,47.41966230304385,0
19.58254683018401,27.512024923726578,0
100.0,49.53884317856954,2
21.640873836042818,54.61603383585038,0
33.97822497127713,44.60178417943734,2
29.88905681728541,58.223557142071385,0
56.44630631123146,47.54320438018062,1
32.913396120139794,49.56141490706777,0
